,asset,date,daily_interest
521,USDC,2024-08-04,8.206445088
522,USDC,2024-08-04,8.258879819999999
523,USDC,2024-08-04,8.213506524
524,USDC,2024-08-04,8.222637072
525,USDC,2024-08-04,8.240717711999999
526,USDC,2024-08-04,8.192601659999998
527,USDC,2024-08-04,8.181719988000001
528,USDC,2024-08-04,8.166086892
529,USDC,2024-08-04,8.184950676
530,USDC,2024-08-04,8.211079128000002
531,USDC,2024-08-04,8.222521440000001
532,USDC,2024-08-04,8.260828044
533,USDC,2024-08-04,8.416670196
534,USDC,2024-08-04,8.484272868
535,USDC,2024-08-04,8.438540412
536,USDC,2024-08-04,8.507106683999998
537,USDC,2024-08-04,8.627722247999998
538,USDC,2024-08-04,8.609728332000001
539,USDC,2024-08-03,8.889280079999999
540,USDC,2024-08-03,8.919735096
541,USDC,2024-08-03,8.991381384
542,USDC,2024-08-03,9.11312436
543,USDC,2024-08-03,9.126955524
544,USDC,2024-08-03,9.154971756
545,USDC,2024-08-03,9.307952892
546,USDC,2024-08-03,9.366040452
547,USDC,2024-08-03,9.302323716
548,USDC,2024-08-03,9.285046368
549,USDC,2024-08-03,9.326721192
550,USDC,2024-08-03,9.332239992
551,USDC,2024-08-03,9.389493599999998
552,USDC,2024-08-03,9.282825708000003
553,USDC,2024-08-03,9.319986504000001
554,USDC,2024-08-03,9.317067672
555,USDC,2024-08-03,9.342835212
556,USDC,2024-08-03,9.211377396000001
557,USDC,2024-08-03,9.184910808
558,USDC,2024-08-03,9.026909316000001
559,USDC,2024-08-03,9.087988416000002
560,USDC,2024-08-03,9.092751228000001
561,USDC,2024-08-03,9.009518088000002
562,USDC,2024-08-03,9.011046707999999
563,USDC,2024-08-02,9.204760967999999
564,USDC,2024-08-02,9.045082812
565,USDC,2024-08-02,9.035244456
566,USDC,2024-08-02,8.975049239999999
567,USDC,2024-08-02,8.944587216000002
568,USDC,2024-08-02,8.747304132
569,USDC,2024-08-02,8.658878064
570,USDC,2024-08-02,8.720344356
571,USDC,2024-08-02,8.715206616
572,USDC,2024-08-02,8.826977207999999
573,USDC,2024-08-02,8.798005260000002
574,USDC,2024-08-02,8.663259815999998
575,USDC,2024-08-02,8.684307468
576,USDC,2024-08-02,8.647855356
577,USDC,2024-08-02,8.464474392
578,USDC,2024-08-02,8.450657244
579,USDC,2024-08-02,8.480331744
580,USDC,2024-08-02,8.509279164
581,USDC,2024-08-02,8.498982660000001
582,USDC,2024-08-02,8.487063804
583,USDC,2024-08-02,8.44248066
584,USDC,2024-08-02,8.618741496
585,USDC,2024-08-02,8.720916384
586,USDC,2024-08-02,8.691560748
587,USDC,2024-08-01,8.641269588000002
588,USDC,2024-08-01,8.724818088
589,USDC,2024-08-01,8.709320772
590,USDC,2024-08-01,8.722610568
591,USDC,2024-08-01,8.704017468
592,USDC,2024-08-01,8.602635359999999
593,USDC,2024-08-01,8.637204072
594,USDC,2024-08-01,8.637236484
595,USDC,2024-08-01,8.69974434
596,USDC,2024-08-01,8.670546384
597,USDC,2024-08-01,8.568726276
598,USDC,2024-08-01,8.514444059999999
599,USDC,2024-08-01,8.483294376
600,USDC,2024-08-01,8.571671388
601,USDC,2024-08-01,8.549139792
602,USDC,2024-08-01,8.360650872
603,USDC,2024-08-01,8.359134516000001
604,USDC,2024-08-01,8.449132128
605,USDC,2024-08-01,8.442563004
606,USDC,2024-08-01,8.466395460000001
607,USDC,2024-08-01,8.577771852
608,USDC,2024-08-01,8.470979568
609,USDC,2024-08-01,8.5137345
610,USDC,2024-08-01,8.567874804
611,USDC,2024-07-31,8.560307916
612,USDC,2024-07-31,8.550750756
613,USDC,2024-07-31,8.564698428
614,USDC,2024-07-31,8.406539256
615,USDC,2024-07-31,8.391801432
616,USDC,2024-07-31,8.377344804
617,USDC,2024-07-31,8.327281403999999
618,USDC,2024-07-31,8.350144127999998
619,USDC,2024-07-31,8.165605968
620,USDC,2024-07-31,8.159092908
621,USDC,2024-07-31,8.185338744
622,USDC,2024-07-31,8.166580955999999
623,USDC,2024-07-31,8.16766194
624,USDC,2024-07-31,8.204939244
625,USDC,2024-07-31,8.268197832000002
626,USDC,2024-07-31,8.22044094
627,USDC,2024-07-31,8.183900352
628,USDC,2024-07-31,8.187018912
629,USDC,2024-07-31,8.198162508000001
630,USDC,2024-07-31,8.173759776
631,USDC,2024-07-31,8.10971892
632,USDC,2024-07-31,8.168399532
633,USDC,2024-07-31,8.162920151999998
634,USDC,2024-07-31,8.183045375999999
635,USDC,2024-07-30,8.00162928
636,USDC,2024-07-30,8.112789300000001
637,USDC,2024-07-30,8.094521196
638,USDC,2024-07-30,8.089594572
639,USDC,2024-07-30,8.017886088
640,USDC,2024-07-30,7.90803306
641,USDC,2024-07-30,7.8007537199999994
642,USDC,2024-07-30,7.814178419999999
643,USDC,2024-07-30,7.769701272
644,USDC,2024-07-30,7.775863056
645,USDC,2024-07-30,7.753354236
646,USDC,2024-07-30,7.801776888000001
647,USDC,2024-07-30,7.956199919999999
648,USDC,2024-07-30,8.033782859999999
649,USDC,2024-07-30,8.009695488
650,USDC,2024-07-30,8.072778876000001
651,USDC,2024-07-30,8.05240224
652,USDC,2024-07-30,7.981376160000001
653,USDC,2024-07-30,7.931975892
654,USDC,2024-07-30,7.975297596000002
655,USDC,2024-07-30,8.015491104
656,USDC,2024-07-30,8.027558004
657,USDC,2024-07-30,8.043691295999999
658,USDC,2024-07-30,7.964771579999999
659,USDC,2024-07-29,8.091662808
660,USDC,2024-07-29,8.203640136
661,USDC,2024-07-29,8.315070839999999
662,USDC,2024-07-29,8.450726448
663,USDC,2024-07-29,8.537777195999999
664,USDC,2024-07-29,8.506943748000001
665,USDC,2024-07-29,8.577724548
666,USDC,2024-07-29,8.580756384
667,USDC,2024-07-29,8.557571292
668,USDC,2024-07-29,8.537918231999999
669,USDC,2024-07-29,8.454336443999999
670,USDC,2024-07-29,8.450384807999999
671,USDC,2024-07-29,8.424897587999999
672,USDC,2024-07-29,8.377439412
673,USDC,2024-07-29,8.370821231999999
674,USDC,2024-07-29,8.387704379999999
675,USDC,2024-07-29,8.36068416
676,USDC,2024-07-29,8.380324956
677,USDC,2024-07-29,8.382100608000002
678,USDC,2024-07-29,8.379235212
679,USDC,2024-07-29,8.266307423999999
680,USDC,2024-07-29,8.279408004
681,USDC,2024-07-29,8.272866036
682,USDC,2024-07-29,8.262739476
683,USDC,2024-07-28,8.288524536
684,USDC,2024-07-28,8.317540284000001
685,USDC,2024-07-28,8.293111271999999
686,USDC,2024-07-28,8.219120808000001
687,USDC,2024-07-28,8.154510552000001
688,USDC,2024-07-28,8.230292436000001
689,USDC,2024-07-28,8.225753880000001
690,USDC,2024-07-28,8.287341060000001
691,USDC,2024-07-28,8.277453648
692,USDC,2024-07-28,8.288680464
693,USDC,2024-07-28,8.127766272
694,USDC,2024-07-28,8.129819616
695,USDC,2024-07-28,8.027026272
696,USDC,2024-07-28,7.917710232
697,USDC,2024-07-28,7.926662952000001
698,USDC,2024-07-28,8.180957868
699,USDC,2024-07-28,8.144631024
700,USDC,2024-07-28,7.795899803999999
701,USDC,2024-07-28,7.6807347120000005
702,USDC,2024-07-28,7.629776916
703,USDC,2024-07-28,7.759969788000001
704,USDC,2024-07-28,7.826703468
705,USDC,2024-07-28,5.55620958
706,USDC,2024-07-28,5.413453992
707,USDC,2024-07-27,5.425248456
708,USDC,2024-07-27,5.434873944
709,USDC,2024-07-27,5.373522408
710,USDC,2024-07-27,5.4034115279999995
711,USDC,2024-07-27,5.433476724
712,USDC,2024-07-27,5.415951468
713,USDC,2024-07-27,5.41586562
714,USDC,2024-07-27,5.411155367999999
715,USDC,2024-07-27,5.388938255999999
716,USDC,2024-07-27,5.334711228
717,USDC,2024-07-27,5.338884492
718,USDC,2024-07-27,5.300903760000001
719,USDC,2024-07-27,5.343618396
